Unnamed: 0,reviewID,reviewerID,restaurantID,date,rating,reviewUsefulCount,reviewContent,flagged,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,restaurantRating,ReviewLength,review_year,sentiment_score,reviewer_sentiment_var,lexical_diversity_ttr,word_repetitiveness,capitalization_ratio,location_entropy,days_active,review_velocity,restaurant_rating_var,char_count,word_count,avg_word_length,has_friends,has_useful_votes
18224,JlGOZD0x7hBOB-SXEi4nvQ,KQEQGlsNcheg_c0WLM6Btw,6gZTET0y7ARZMrbJRmI2mw,2010-06-15,3,0,went drinks 4 co workers last week waitress nice enough seemed like many tables took awhile circle back around us prices reasonable drinks seemed watered bit hood ill try food update ok place good scene,0,Dan L.,"Chicago, IL",2009-08-01,19,35,0,83,10,20,2,6,0,3.5,35,2010,0.2222222222222222,0.0,0.9428571428571428,0.05714285714285714,0.0,0.0,318,0.11006289308176101,1.79047619047619,202,35,5.771428571428571,1,1
6248,YgbTrRUsglupgOmAyNU-lA,vzoB7-jmn63BwnnIxL7yWw,o54U2VkQama8FI30qDkWvw,2011-09-27,4,0,consistently great vegan healthy food feel good eating there,0,"Jeff first, Jeff once G.","Chicago, IL",2009-12-01,35,409,33,196,76,70,30,1,2,4.0,9,2011,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,665,0.6150375939849624,1.5238095238095242,60,9,6.666666666666667,1,1
9096,4xpZPDWZT75,jSriOo51kcOQadESw7_k5Q,n3VjBryfinjRG1W3LWsPBQ,2012-03-13,5,0,if want get good cappuccino la fox obel better wait coffee bar now bistro table service larger food fare regular fox obel fans plus always find pleasant surprise fox obel st patrick s day luck irish imports actually walk around globe grocery shopping fox obel international fare within reach hands world food shelf high imported prices gourmet cooks gourmand eaters never mind cost imports fox obel it world foods within reach fox obel you even hear french spoken table,0,Gardenia Blossom H.,"Lombard, IL",2008-10-01,0,32,9,29,10,7,1,1,0,3.5,79,2012,0.20933333333333332,0.0,0.7848101265822784,0.21518987341772153,0.0,0.0,1259,0.025416997617156472,2.4039408866995076,469,79,5.936708860759493,0,1
21895,91THr7M8xIbFBD9-_vFDHQ,fExejJ8tu6YgfafKJYK9og,h-CNRJ-bqSZvz75J4A9cFg,2009-06-05,4,0,great food nice decor good beer selection i would like give five stars little bit pricey other looking good quick bite eat give place chance,1,Sidney Sid P.,"Chicago, IL",2009-06-01,0,5,0,0,0,1,0,0,0,3.5,25,2009,0.4029761904761905,0.0,0.92,0.08,0.0,0.0,4,1.25,1.657142857142857,140,25,5.6,0,0
20973,S6RUhGwm880NezWa4EFquQ,Mbd_AXzITPZCRqDmIK8K7w,rnjz2KNgsQ2YaC_kjeuuAQ,2011-06-24,3,0,i make simple 1 the service adequate he definitely seemed annoyed there we went lunch many people talking hard hear conversations taking place plus never smiled made us feel welcome 2 on happy note food excellent i swordfish salad special many great flavors mixed greens beets mango apples amazing i found ignoring table guests i could savor food my husband flat iron steak chipolte mashed potatoes he said potatoes really spicy good steak mouthwatering atmosphere great pretty busy lunch time if server s could friendly welcoming i would definitely given 4 stars,0,carrie h.,"Chicago, IL",2007-08-01,0,16,0,8,5,1,2,0,0,4.0,92,2011,0.30864389233954453,0.0,0.8586956521739131,0.14130434782608695,0.0,0.0,1423,0.011243851018973999,1.5766666666666669,563,92,6.119565217391305,0,1
14908,v7Q_UExHtCTOopv9SVCT6g,AFH9HFoLUgHz9HynPYimzg,Pcg4FtfbvSMMwrYuE1yVjQ,2011-02-03,5,0,my boyfriend took birthday lovely place great decor inviting staff extraordinary new restaurant knows please customers we seated bar area people may offended sat lively atmosphere live pianist the food delicious i started wedge salad great my boyfriend french onion soup best ive tasted we steak main coarse great flavor charred perfection the gnocchi side dish crab also delicious wealth worth price mastro s also gave delicious piece chocolate cake happy birthday candle presented elegantly without singing nice surprise end night one best steak houses ive to,1,Kristin M.,"Chicago, IL",2011-02-01,0,1,0,0,0,0,0,0,0,4.0,87,2011,0.5504545454545455,0.0,0.8505747126436781,0.14942528735632185,0.0,0.0,2,0.5,1.4545454545454546,561,87,6.448275862068965,0,0
16238,5b0wbZyjswpG11XxHuI8wA,5u4228ZvlK1jObkA7i8_kA,AqgG-1aD6JYj9D6OmBWO3w,2012-06-19,5,0,although splurge in mexican food terms eat here i definitely plan returning mexican favorite food place best the food fresh delicious service great really glad i made reservations it gets busy,1,Sarah AwesomeSauce B.,"Spring Valley, WI",2012-06-01,3,11,1,2,2,0,0,0,0,4.0,31,2012,0.41999999999999993,0.0,0.8709677419354839,0.12903225806451613,0.0,0.0,18,0.6111111111111112,2.6839826839826837,192,31,6.193548387096774,1,1
4678,FXCnxWjE7rXiwN1YCuWb9A,VI8s0aaf57nfONLh2h2h8g,_UJ3KqtHIHjExbAg-iIGUA,2011-12-26,5,0,i really like sagnaki cheese chicken riggati i never tried chicken last week delicious the wines greece favorite especially macadenius sweet dessert wine its delicious paired saganaki opaa,1,Sonali Bollywood Queen S.,"Chicago, IL",2011-12-01,0,12,0,3,1,0,0,0,0,4.0,28,2011,0.20555555555555557,0.0,0.8928571428571429,0.10714285714285714,0.0,0.0,25,0.48,1.552721088435374,188,28,6.714285714285714,0,1
26923,NU_VrN4xiYmKIOSbgSQCUA,VJDRu6CsVrqi-1Gzw90Y_g,hvHVAs2lhaoYo_rxOUuSTQ,2010-12-13,5,0,i love la villa i would actually go far say favorite place pizza i usually get food go order time always reasonable even weekends the thin crust pizza perfect great sauce cheese crust the stuffed pizza equally good option stuffed exactly feel eating it also i wanted add i picky comes eating sausage pizza best opinion the calzones another one favorites essentially thin crust pizza folded half other pizza i would highly recommend getting deluxe meatball sandwich garlic bread mozzarella cheese it comes three really huge tasty meatballs steak fries shiznit,1,Sara most filtered R.,"Chicago, IL",2010-12-01,0,11,0,2,0,0,0,0,0,4.0,91,2010,0.2863725490196079,0.0,0.7582417582417582,0.24175824175824176,0.0,0.0,12,0.9166666666666666,2.3974358974358974,558,91,6.131868131868132,0,1
2369,O3Kr6Q9m6vv7fGFIpR0LxQ,uUT-jzdRiUzO8D3Hq_GbtQ,Z2nOMPedr7XYhgYhILJjEA,2012-06-17,5,0,love place great pizza great atmosphere coming back,1,Paula Polly G.,"Chicago, IL",2012-06-01,0,3,0,2,0,0,0,0,0,4.0,8,2012,0.525,0.0,0.875,0.125,0.0,0.0,16,0.1875,1.623477297895903,51,8,6.375,0,1
15372,yEEfVwfYXC5EFjTqW5005w,WdQAPNsmwx8pxAOSUhgd1A,oCTlReyKjJxKPFYfCurxxQ,2010-01-14,5,3,great bar cool decor good idea concert footage played throughout place we lot fun watching guns n roses playing show heyday our waitress also great friendly ready food recommendations what stood far food which named various prison references though i see references shawshank i lucky i bunch people i able try appetizers if go lockdown bar grill need favor get prison shank a k a marinated steak skewers appetizer the flavor amazing beef cooked perfection the goat thief baked goat cheese also good pepper spray italian sausage steak skewers stand favorite i ordered burger served pretzel bun great touch juicy practically melted mouth the fries came burger second favorite thing eat here they re easily best fries i ve long time dessert available yet i can t wait go back see put menu,0,Marie F.,"Chicago, IL",2007-09-01,1,4,0,7,0,0,0,0,1,4.0,133,2010,0.4049242424242424,0.0,0.8120300751879699,0.18796992481203006,0.0,0.0,866,0.004618937644341801,1.3676470588235297,785,133,5.902255639097745,1,1
4689,dmwGjRdhX5Ql3sBl4HptRA,UoLVWpDz7DSIWQQuhKeSIg,_UJ3KqtHIHjExbAg-iIGUA,2010-12-30,3,0,my gf loves place i thought incredibly average fun place mediocre food,1,Peter Warren O.,"Santa Monica, CA",2010-10-01,39,23,2,80,59,9,12,1,10,4.0,12,2010,-0.11666666666666665,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,90,0.25555555555555554,1.552721088435374,70,12,5.833333333333333,1,1
7168,7Ebt3RdTlLTlJ-zQmQfMpg,T3OPGdDZFL_wBoA2XTTWOw,8d_DiHWB-pjBVW3a7D8EWg,2010-01-10,1,0,worst service ever they kicked boyfriend table vip coming through this place closed year if theyre lucky,1,anna r.,"Chicago, IL",2009-05-01,0,8,0,0,0,0,0,0,0,4.0,17,2010,-0.2555555555555556,0.0,1.0,0.0,0.0,0.0,254,0.031496062992125984,1.8160919540229887,104,17,6.117647058823529,0,0
25949,UfXCmF6RWUTlTe8DtcALFA,gECq1yKYwOLwRpQE5D1kJw,6PQTqW9j-sriDBQyQCJbjw,2012-04-15,4,0,love salads pizzas even though pizza fan deserts the food really great my complaint distance neighboring table noise level big groups restaurant full will dine again,0,Gem G.,"Chicago, IL",2010-12-01,0,45,0,31,4,3,1,0,0,4.0,26,2012,0.27,0.0,1.0,0.0,0.0,0.0,501,0.08982035928143713,1.067816091954023,165,26,6.346153846153846,0,1
11201,fuq0fN01EAi3RwOVjEbusQ,XuF3KFLkifmXfBlZhk7jiQ,d6UbRb9W5eA1yL-DuVZ8ug,2009-10-06,3,0,my first chicago yelp review i passed place couple months ago thought looked pretty cool large windows i heard good rooftop bar my friend i finally came dinner enjoyed variety choices harvest table course saved room plethora grilled meats knew coming way my favorites super juicy ribeye signature buttermilk braised steak everything pretty decent although mind blowing sadly i full dessert i definitely back try butterscotch bread pudding i hear pretty spectacular we stopped rooftop bar briefly dinner i admit great i thought would based yelp reviews maybe i ve spoiled rooftop bars new york the best thing zed451 the people super friendly extremely helpful made place worth going back to my friend i lucky sitting chef s table got watch prepare meats talking getting chicago restaurant nightlife recommendations they even gave us printouts not place go vegetarian want really creative food craving meat good time definitely stop by,0,Velina L.,"New York, NY",2007-07-01,152,377,26,414,227,58,123,36,25,4.0,149,2009,0.31730800064133396,0.0,0.7919463087248322,0.2080536912751678,0.0,0.0,828,0.4553140096618358,1.6586059743954475,933,149,6.261744966442953,1,1
14528,aS1SVmQYry1NdSo2ZwnF2Q,uoDkZ7j2tO7gW5BbD_AZBw,FCcgXODBs6O7MGH3VZNyLQ,2010-04-07,3,0,simply put over rated,0,Jim Z.,"Park Ridge, IL",2009-04-01,2,7,0,0,0,0,0,0,0,4.0,4,2010,0.0,0.0,1.0,0.0,0.0,0.0,371,0.018867924528301886,1.9750290360046459,21,4,5.25,1,0
17281,loqwRJxXq-jUQ40g75w6bQ,dMeCKwVb43GCdxppJ4WLDA,GEpXn9rtTMtIj5NsGFiNQw,2009-09-13,5,0,it s often i describe burger melting mouth slow burn burger that even spice lover i bit intimidated list peppers topping burger combination flavors perfect so perfect i stuck around let dozen exotic beers melt mouth too,1,Fred H.,"Fairfax, VA",2009-09-01,0,2,0,0,0,0,0,0,0,4.0,37,2009,0.55,0.0,0.8378378378378378,0.16216216216216217,0.0,0.0,12,0.16666666666666666,0.7904761904761904,219,37,5.918918918918919,0,0
11826,iu7oeIQLfCoxNZXDq2GWpg,G5TA3cYFyzzOzjde3PaAYg,08X_5WTOVNvk4SgPRKBjjQ,2010-04-27,4,0,rite da brown line makes convenient fo college kid lyk me warm chips salsa order torta dinner fills hungry appetite ive come 5 times da last month time always grate sometimes theyyr service kinda slow food always good,1,Orlando P.,"Chicago, IL",2010-04-01,0,3,0,0,0,0,0,0,0,3.5,38,2010,0.24999999999999997,0.0,0.9473684210526315,0.05263157894736842,0.0,0.0,26,0.11538461538461539,2.3019943019943025,217,38,5.7105263157894735,0,0
11449,9j5hMzVwyme3ci44LEUweQ,ch3OD2dgyU7HSoniLpeUbg,d6UbRb9W5eA1yL-DuVZ8ug,2009-06-17,4,0,i d like counter review post recent party i planner said party although go without hitch turned great party everyone fabulous time zed451 i quoted everyone on paper 80 per person tax tip included drinks desserts sides we ended drinking ball well beyond allotted time charged accordingly the bill lot expected felt fair managers worked us bring level felt right all great time place i would plan another party there i may quote guests like 125 per person though large group rocking party that s bad the food great service several staff members even followed over most problems could prevented i clear every guest sorry guys in large party communication bound little off i try little clear future,0,Mary S.,"Chicago, IL",2009-06-01,0,1,0,0,0,0,0,0,0,4.0,118,2009,0.17048872180451136,0.0,0.7966101694915254,0.2033898305084746,0.0,0.0,16,0.0625,1.6586059743954475,694,118,5.88135593220339,0,0
11256,L2b3Y5gdDuUcMMpHcQI4Ag,Vp9ArF2yfTl44V4wVKGApw,d6UbRb9W5eA1yL-DuVZ8ug,2012-02-22,4,1,half priced bottles wine yes please or dining partner called it buy one get one free our server top notch super fun super attentive he even went back kitchen get us favorite salad tuna shrimp poke harvest table longer it super good atmosphere great we restaurant week limited selections meat fun stuff charcuterie table salads harvest tables sirloin chicken enough me,0,Justin R.,"Chicago, IL",2009-03-01,35,23,1,13,8,8,1,1,1,4.0,61,2012,0.25386904761904766,0.0,0.8688524590163934,0.13114754098360656,0.0,0.0,1088,0.021139705882352942,1.6586059743954475,367,61,6.016393442622951,1,1
23643,RiNpaRN9ZlS3mNkDWg8m7Q,e7L_CRiR4DhztI4MfjRz1Q,1iehp7Z2kejBq3RSeb4Dxg,2010-03-29,5,0,very very good i arrived bit early waited boyfriend bar this beginning come the bartender fritz great bartendeer taking time suggest different drinks i unsure have he explained cachcasa brazilian drink made it a great combination lime suger delicious when boyfriend arrived sat minutes suggested wines told us restaurant when sat down hostess could see expression area little crowded moved us another table windows our waiter came explained us brazillian steakhouse chips gauchos rest pertainent information nessescary his name chrisanto i would reccomend asking go the salad appetizer selections plentiful say least i loved mushroom rissoto seared tuna unexpected surprise the meats tremendous i think i tried litle bit everything it seasoned perfectly we thought heaven the restaurant decor beautiful we really nice time i usually write reviews restaurants reading things people said i felt i say piece well people quick critisize compliment i loved place would reccomend anyone,1,Lynn D.,"Chicago, IL",2010-03-01,0,1,0,0,0,0,0,0,0,3.5,149,2010,0.3991374269005848,0.0,0.7919463087248322,0.2080536912751678,0.0,0.0,28,0.03571428571428571,2.221343873517786,980,149,6.577181208053691,0,0
20017,_K-2XoGYiB5Nc3ca1In7Qg,6GVndjMnw-Cy2oIQ1QomJg,WaIbupMGDBi5B3SChsUH8A,2008-03-21,4,0,a couple years back i would given place 5 stars they ve since raised prices dropped favorite item menu cuban steak sandwich but jalapeno honey butter bring complimentary bread i could eat hours,1,Jack Jackson C. S.,"Chicago, IL",2008-03-01,0,6,0,0,0,0,0,0,0,4.0,33,2008,0.26666666666666666,0.0,0.9696969696969697,0.030303030303030304,0.0,0.0,20,0.3,1.0661538461538462,193,33,5.848484848484849,0,0
25851,bKWZCR-lT9qU56liQaZB5w,zYMLxwxU8wkUXgZOiolMiQ,3Mx2PM7v8qjqhgF3cDXxbQ,2011-10-25,5,0,love love love place great food great service fav,1,Davon P.,"Chicago, IL",2010-03-01,0,5,1,0,0,1,0,0,0,4.0,9,2011,0.6199999999999999,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,603,0.008291873963515755,1.2380952380952381,49,9,5.444444444444445,0,0
19460,BnWS6lp_EW8OCvYFg6KZ9g,Hy0cyCiNGgdI5mrl_Yc0Yw,5OtAmmypXvuTbkFBCziF_Q,2011-08-16,5,0,love everything place food ambiance always great meal even better dessert the service great banana wanton must diner my husband i love go romantic night alone friends intimate place visit,1,Michele Shell H.,"Glen Ellyn, IL",2011-04-01,2,13,2,3,2,0,0,0,1,4.0,30,2011,0.4714285714285715,0.17340952014812946,0.9,0.1,0.0,0.0,137,0.0948905109489051,1.7660818713450288,187,30,6.233333333333333,1,1
24485,teW8t0NlbWyfvZYhKlKu2Q,THdmwDv9Ot62vUWQpr_PLQ,_n3OmwreEGPQmiHKklsD8w,2011-12-19,4,1,how possible i ve found best tasting korean bbq chicago rivals l a korean bbq joint k town this place amazing the meat well seasoned packed w flavor they even make chicken taste incredible which usually something i recommend ordering k joint beef at kalbi baby skip beef bone though cartilage way tough you leave stuffed get one combo specials w big group people share there s salad course spicy soup course jap chae glass noodles plethora pickled goodies tiny bowls apps get seafood pancake dumplings sure all even get succulent pieces meat hot sticky rice yum my reservations place need better ventilation expect leave smelling like korean bbq shower not bad smell just smoky bbq smell lingering clothes leave coat car also people group put tradition taking shoes sitting larger tables i thought idea cute again be prepared to take off your shoes get pedicure wear socks w o holes keep stinky shoes home once get that sweet find great groups interactive dining experience i would definitely go again,0,Tasha K.,"Chicago, IL",2009-01-01,17,67,0,64,32,70,17,17,4,3.5,170,2011,0.2505847953216374,0.011371600282239809,0.8294117647058824,0.17058823529411765,0.0,0.0,1082,0.06192236598890943,2.324731182795699,1001,170,5.8882352941176475,1,1
24349,xUjNe-nG5DJThYZPrRkJQQ,E-c3InIK7ugIclCji6ZukA,qkfBgSCbekH3DHTanVL1_w,2010-07-22,5,0,i birthday dinner 15 friends night everything perfect the food amazing waiter attentive he sure always check make sure i enjoying since i birthday girl even big group atmosphere made dinner really intimate many friends never eaten indie cafe before i glad share gem them no negative feedback anyone group awesome food reasonably priced byob tops off we back again,1,Sofija B.,"Chicago, IL",2010-07-01,0,1,0,0,0,0,0,0,0,4.0,60,2010,0.4033333333333334,0.0,0.85,0.15,0.0,0.0,21,0.047619047619047616,1.329032258064516,363,60,6.05,0,0
2134,l11-,twhotuS7I63ockaEw3uzKw,Z2nOMPedr7XYhgYhILJjEA,2010-02-19,4,0,so several attempts last 9 years not exaggeration i finally got piece all previous times evenings place packed i want wait 2 3 hours seat i went meetup bunch people pit area reserved us i ve piece beers before mostly i there the beers great usual not huge fan thin crust pizza unless neopolitan style pizza stuff bad nothing write home nice selection toppings the owner friendly karaoke super funny i ll come back there s ever chance i ll get seat future,0,Vanessa Let's Take a Cab D.,"Chicago, IL",2007-08-01,44,189,10,215,113,98,49,0,5,4.0,83,2010,0.07135416666666668,0.15394188119227406,0.8313253012048193,0.1686746987951807,0.0,0.0,933,0.20257234726688103,1.623477297895903,454,83,5.469879518072289,1,1
21362,hVc_icVcBupdn8IkZ8f1DQ,tS7EgOxXDiyxFMgYypGqtQ,1QKqtC4vML3QhkrSzwR_tQ,2009-11-02,1,0,i took two friends eat since i heard much buzz thru friends place i figure would check out we impress place first they advertise byob brought bottle wine even finish sitting one girl telling us cork fee charge mind coats still us then looking menu since us lot take in one waitress came asked ready order told looking thru menu give us minute left table minute later different waitress came ask question are ready order notify still looking so left us alone 3 minutes later came order appetizers total three start brought us first one back attack mode ready order mind line slow monday so finally order total 94 00 total worth food wait deduct 5 cork fee so 89 food three us we sipping last glass wine bring us bill we even chance look waitress back attack mode ready and i replied friends times finally five try i asked go somewhere look funny say i told rush they left us alone that we paid bill i got tell i liked food money i spend i believe got shitty service worth putting especially economy grateful still spending money establishment in nut shell do not go place want rush there many sushi places pick friendlier city cc corporate address bookcc personal address book,1,julio b.,"Cook, IL",2009-11-01,0,1,0,0,0,0,0,0,0,3.5,212,2009,0.105,0.0,0.6273584905660378,0.37264150943396224,0.0,0.0,1,1.0,2.3529411764705883,1175,212,5.5424528301886795,0,0
17559,Rp52pup6HfDFp8XuFQYtPw,3iBD4E6O36gvXYGj60wAFQ,1g52-6WzlhjIOpNAsBjPJg,2009-11-12,4,0,this place cool little spot dine tasty sushi the rolls definately traditional sorts one managers pointed quite delicious the red dragon honey roll 5 0 they call bacon roll fantastic double stack favorite roll it s afforable side byob without cork fee brought ice filled pale keep beers frosty solid food beat music attentive staff decent ambiance they need blue walls although projector going one side place i definately recommend place especially butterfly grand impossible,0,Jin K.,"Chicago, IL",2009-06-01,14,49,3,26,14,33,2,0,0,4.0,75,2009,0.15602941176470586,0.0,0.88,0.12,0.0,0.0,164,0.29878048780487804,1.6,474,75,6.32,1,1
24106,oiE82dXwSo1Nd4GgLAritQ,Gr4Joq8OPdiL5uSjIYounQ,qkfBgSCbekH3DHTanVL1_w,2012-03-07,3,0,the bar drinks excellent food good portions small service flat sux,0,Rachel B.,"Chicago, IL",2008-08-01,0,32,2,53,11,17,0,0,0,4.0,11,2012,0.35625,0.0,1.0,0.0,0.0,0.0,1314,0.0243531202435312,1.329032258064516,66,11,6.0,0,1
2138,K6cXvJEE0Z1y7Fk75GbrRA,4bwr6wa9lThIUrMvE_ij7Q,Z2nOMPedr7XYhgYhILJjEA,2007-08-29,2,0,oh piece tempt me there things i can t stand piece things i think great not fan pizza the sauce acidic end feeling piece days end the set secluded the room connected bunch tables always seems crammed end day sports bar the beer however awesome they brew names flavors really inventive go beer leave soupy pizza sports ball chat game days guys,0,Katie wine geek C.,"Chicago, IL",2007-08-01,43,57,4,99,59,54,37,0,3,4.0,62,2007,0.475,0.0,0.7903225806451613,0.20967741935483872,0.0,0.0,28,2.0357142857142856,1.623477297895903,342,62,5.516129032258065,1,1
22781,SrMPZAg3fpImqBSQ1EHXAA,FiuZGZMsl1IzkNGw4YSicA,NGfbRjWoqUh2fGw8DU_pmA,2009-11-10,5,0,delicious arrived around 6 30 pm 2 tables within placing order place filled up on monday night we ordered calamari lightly fried seasoned goodlobster ravioli served cream sauce rich deliciousgnocchi filled asiago pesto just right amount best gnocchi i ever had service friendly never made feel like trying rush seat tables try it you like,1,tony m.,"Chicago, IL",2009-07-01,0,9,0,2,1,2,0,0,0,4.0,55,2009,0.4984126984126984,0.0,0.9454545454545454,0.05454545454545454,0.0,0.0,132,0.06818181818181818,2.871345029239766,338,55,6.1454545454545455,0,1
21915,RjDjaxhi55YDUc0S8i2IAQ,9Oo7OBKTQfvfsuUMlqDbIw,h-CNRJ-bqSZvz75J4A9cFg,2010-03-05,4,0,great restaurant come w friends family nice atmosphere love library style seating area back restaurant newbies try curried mussels chipotle black bean burger country chicken pot pie wilde mac n cheese,1,Katy L.,"Chicago, IL",2009-05-01,0,4,0,0,0,0,0,0,0,3.5,31,2010,0.18888888888888888,0.0,0.967741935483871,0.03225806451612903,0.0,0.0,308,0.012987012987012988,1.657142857142857,200,31,6.451612903225806,0,0
11123,U79sQQyVf2YEkMjkp1VvaQ,ALeJHTqT4L6X7eTepwejYA,-pO0hsi0xlF4FwqLGJUizg,2010-04-03,1,0,i used love old uncommon ground clark now i like either location their food used delicious reasonably priced went window expanded old location opened new one now food overpriced mediocre best this time i got arugula pesto flatbread tasteless isn t pesto supposed garlic it i also tried friend s fried fish dry overcooked the thing i really liked sweet potato fries average the band never showed night restaurant s fault considering large party six made reservation specifically music room poor customer service offered sort adjustment small discount taking appetizer bill sort gesture acknowledging we d spent lot money eating drinking order hear music happen i plan ever go again you get food twice good half money heading blocks west indian food,0,Sarah G.,"Denver, CO",2007-05-01,0,24,2,36,5,11,1,0,0,4.0,122,2010,0.1733658008658009,0.0,0.8524590163934426,0.14754098360655737,0.0,0.0,1068,0.02247191011235955,1.5669515669515666,747,122,6.122950819672131,0,1
8037,qWg4CiZYnvQcN0UAaWPxBw,KJXuvz5Z28lZHqcB44SeQA,CwPi6NVuJIZZx4IBcTekFQ,2012-06-17,4,0,gotta love place i love variety menu waiting could little long sometimes worth it prices fair amount food u get the fresh juice good well definitely recommended,1,Josh O.,"Chicago, IL",2012-06-01,0,5,0,1,0,0,0,0,0,3.5,27,2012,0.30694444444444446,0.0,0.9629629629629629,0.037037037037037035,0.0,0.0,16,0.3125,1.0990990990990988,160,27,5.925925925925926,0,1
3344,DSh7cJd3L47XicmjzSmNBQ,5FGXwnkaJWm4GzdPo5QdDg,oEFJ29zAQaCNnQzebHQvpg,2012-06-20,5,0,was february made line hour freezing cold get managed get parking ticket process but totally worth get inside decor seating arrangement awesome just tad bit dark they several awesome drink choices come soon open prepared wait hour get in,0,Lina M.,"Pasadena, CA",2012-02-01,5,33,0,12,2,1,0,0,0,4.0,39,2012,0.2214285714285714,0.0,0.8717948717948718,0.1282051282051282,0.0,0.0,140,0.2357142857142857,1.1933333333333331,237,39,6.076923076923077,1,1
20382,K1Jn0zUNPBO8SZrJNb1lvA,oTev80JZxQwDWBKI0FzA8g,O6uWHgJzylSjWjPSJKGhnQ,2008-07-24,4,0,i ve coming years after reading reviews i agree little inconsistent delivering best quality service times regardless hard find better falafel sandwich chicago their ingredients pitas jerusalem salad sambal etc always fresh soups the cous cous dish sundays ranks too spicy falafel plus tomato small lentil soup i m good go,0,andrew dreas c.,"Chicago, IL",2008-07-01,25,31,1,27,14,4,3,5,0,4.0,51,2008,0.25297619047619047,0.0,0.9215686274509803,0.0784313725490196,0.0,0.0,23,1.3478260869565217,1.6296296296296293,321,51,6.294117647058823,1,1
21917,PySBekUGycECyet4PX4kHQ,uCPQS9cdsyxA-Hx6_4z3hA,h-CNRJ-bqSZvz75J4A9cFg,2009-12-09,4,0,i live around corner always gone wilde drinks but mom town past week went friday night dinner we wait quite table worth it my mom chicken curry i roasted chicken the portions large food great i ll definitely go back,1,Sarah P.,"Chicago, IL",2009-12-01,0,2,0,0,0,0,0,0,0,3.5,40,2009,8.116883116883467e-05,0.0,0.9,0.1,0.0,0.0,8,0.25,1.657142857142857,215,40,5.375,0,0
8716,pnwhtHG8OZRK09X2E4NbNQ,Ua9bmjdZYxNGp0AQforvHA,sR4EOfPuI-at41uIxIZPhw,2012-03-26,3,2,i read reviews like it agree many things stated on crowded night service always best but cb j alone makes worth it,0,Samantha K.,"Chicago, IL",2011-06-01,10,5,0,4,4,1,5,0,1,4.0,22,2012,0.6,0.0,0.9545454545454546,0.045454545454545456,0.0,0.0,299,0.016722408026755852,1.3145235892691955,114,22,5.181818181818182,1,1
18872,SnwgSabAlSftxhqq9I-SwQ,KNkoLCrAUJ56wXJnzhNtiA,CQ75CQSyrsmb-S3UAwCHpw,2007-09-17,4,4,well time i reviewed place favorite martini world that s right folks key lime pie martini wildfire die for it s possible one red square vegas better i back compare fills number one slot i always try klp martini anytime i see one menu found one better yet trust one i know klp martinis they martini flight i tried birthday last year already couple key lime pies wonder i even remember dinner anyway probably crazy martinis i let s talk food first sin eat chopped salad it s amazing i never knew salad could good try it then course reason everyone comes meat the steak great especially get one specialty crusts not much else say really oh wait yes is say everyone key lime pie martini,0,Julee M.,"Chicago, IL",2007-08-01,74,145,4,290,216,151,137,0,10,4.0,126,2007,0.1913533834586466,0.0,0.7301587301587301,0.2698412698412698,0.0,0.0,47,3.0851063829787235,0.6403846153846151,682,126,5.412698412698413,1,1
12434,Thx3wzNAE1Hiw5dNO--sZg,TRqV113phSOp8etnT4TbMg,DBtXy8wcPsVr80oFfz-CbA,2010-06-07,5,0,i registered specifically review nana i describe nana experience one word fantabulous but i ll go further a friend recommended i visit nana since loved it i i m glad i did met friends town past week wonderful time i loved decor i loved service i absolutely loved food everything fresh the waitress knew dishes ingredients perfectly i going back sure thanks nana you guys rock,1,Janice D.,"Chicago, IL",2010-06-01,0,3,0,0,0,0,0,0,0,4.0,66,2010,0.4653846153846154,0.0,0.7575757575757576,0.24242424242424243,0.0,0.0,6,0.5,1.7142857142857142,375,66,5.681818181818182,0,0
25334,e_7qbfkEN6jxFu0C5BtGVw,mN25MamB30-gtCC-GbvSwA,43rd1LKcZRIunySzbMsyLQ,2011-01-25,4,0,this food amasing i love place go,1,Matt Matty Boy W.,"Chicago, IL",2011-01-01,4,16,0,2,2,2,0,0,0,4.5,7,2011,0.5,0.0,1.0,0.0,0.0,0.0,24,0.6666666666666666,0.643697478991597,33,7,4.714285714285714,1,1
